"ref_range_id","chrom","range_start","range_end","name"
2641,"1",70420456,70425501,"FocusComplement"
2642,"1",70425502,70427956,"FocusRegion"
2643,"1",70427957,70580785,"FocusComplement"
2644,"1",70580786,70595429,"FocusRegion"
2645,"1",70595430,70692511,"FocusComplement"
2646,"1",70692512,70700746,"FocusRegion"
2647,"1",70700747,70782660,"FocusComplement"
2648,"1",70782661,70787622,"FocusRegion"
2649,"1",70787623,70934755,"FocusComplement"
2650,"1",70934756,70939330,"FocusRegion"
2651,"1",70939331,71033963,"FocusComplement"
2652,"1",71033964,71037463,"FocusRegion"
2653,"1",71037464,71083708,"FocusComplement"
2654,"1",71083709,71085275,"FocusRegion"
2655,"1",71085276,71094198,"FocusComplement"
2656,"1",71094199,71097377,"FocusRegion"
2657,"1",71097378,71097519,"FocusComplement"
2658,"1",71097520,71113366,"FocusRegion"
2659,"1",71113367,71245447,"FocusComplement"
2660,"1",71245448,71251400,"FocusRegion"
2661,"1",71251401,71292589,"FocusComplement"
2662,"1",71292590,71296648,"FocusRegion"
2663,"1",71296649,71557999,"FocusComplement"
2664,"1",71558000,71564038,"FocusRegion"
2665,"1",71564039,71565468,"FocusComplement"
2666,"1",71565469,71567768,"FocusRegion"
2667,"1",71567769,71608356,"FocusComplement"
2668,"1",71608357,71611401,"FocusRegion"
2669,"1",71611402,71644075,"FocusComplement"
2670,"1",71644076,71673003,"FocusRegion"
2671,"1",71673004,71687555,"FocusComplement"
2672,"1",71687556,71690843,"FocusRegion"
2673,"1",71690844,71754468,"FocusComplement"
2674,"1",71754469,71754989,"FocusRegion"
2675,"1",71754990,71755233,"FocusComplement"
2676,"1",71755234,71756956,"FocusRegion"
2677,"1",71756957,71861791,"FocusComplement"
2678,"1",71861792,71866376,"FocusRegion"
2679,"1",71866377,71866519,"FocusComplement"
2680,"1",71866520,71869573,"FocusRegion"
2681,"1",71869574,71946673,"FocusComplement"
2682,"1",71946674,71947263,"FocusRegion"
2683,"1",71947264,72043570,"FocusComplement"
2684,"1",72043571,72059550,"FocusRegion"
2685,"1",72059551,72090772,"FocusComplement"
2686,"1",72090773,72098524,"FocusRegion"
2687,"1",72098525,72133067,"FocusComplement"
2688,"1",72133068,72149685,"FocusRegion"
2689,"1",72149686,72152154,"FocusComplement"
2690,"1",72152155,72172236,"FocusRegion"
2691,"1",72172237,72342719,"FocusComplement"
2692,"1",72342720,72343644,"FocusRegion"
2693,"1",72343645,72506051,"FocusComplement"
2694,"1",72506052,72509407,"FocusRegion"
2695,"1",72509408,72625623,"FocusComplement"
2696,"1",72625624,72632381,"FocusRegion"
2697,"1",72632382,72633278,"FocusComplement"
2698,"1",72633279,72635756,"FocusRegion"
2699,"1",72635757,72662717,"FocusComplement"
2700,"1",72662718,72664005,"FocusRegion"
2701,"1",72664006,72699165,"FocusComplement"
2702,"1",72699166,72717178,"FocusRegion"
2703,"1",72717179,72827969,"FocusComplement"
2704,"1",72827970,72839705,"FocusRegion"
2705,"1",72839706,72968907,"FocusComplement"
2706,"1",72968908,72970276,"FocusRegion"
2707,"1",72970277,73124561,"FocusComplement"
2708,"1",73124562,73125318,"FocusRegion"
2709,"1",73125319,73185037,"FocusComplement"
2710,"1",73185038,73188292,"FocusRegion"
2711,"1",73188293,73234021,"FocusComplement"
2712,"1",73234022,73236550,"FocusRegion"
2713,"1",73236551,73361423,"FocusComplement"
2714,"1",73361424,73364544,"FocusRegion"
2715,"1",73364545,73421019,"FocusComplement"
2716,"1",73421020,73427043,"FocusRegion"
2717,"1",73427044,73464274,"FocusComplement"
2718,"1",73464275,73464966,"FocusRegion"
2719,"1",73464967,73511651,"FocusComplement"
2720,"1",73511652,73514286,"FocusRegion"
2721,"1",73514287,73773014,"FocusComplement"
2722,"1",73773015,73776023,"FocusRegion"
2723,"1",73776024,73878678,"FocusComplement"
2724,"1",73878679,73880050,"FocusRegion"
2725,"1",73880051,73893511,"FocusComplement"
2726,"1",73893512,73898512,"FocusRegion"
2727,"1",73898513,74022724,"FocusComplement"
2728,"1",74022725,74025073,"FocusRegion"
2729,"1",74025074,74026953,"FocusComplement"
2730,"1",74026954,74030653,"FocusRegion"
2731,"1",74030654,74156886,"FocusComplement"
2732,"1",74156887,74160296,"FocusRegion"
2733,"1",74160297,74280760,"FocusComplement"
2734,"1",74280761,74288266,"FocusRegion"
2735,"1",74288267,74333944,"FocusComplement"
2736,"1",74333945,74340271,"FocusRegion"
2737,"1",74340272,74522386,"FocusComplement"
2738,"1",74522387,74528927,"FocusRegion"
2739,"1",74528928,74531858,"FocusComplement"
2740,"1",74531859,74534108,"FocusRegion"
2741,"1",74534109,74616760,"FocusComplement"
2742,"1",74616761,74619054,"FocusRegion"
2743,"1",74619055,74643344,"FocusComplement"
2744,"1",74643345,74646134,"FocusRegion"
2745,"1",74646135,74871827,"FocusComplement"
2746,"1",74871828,74873924,"FocusRegion"
2747,"1",74873925,74887733,"FocusComplement"
2748,"1",74887734,74889963,"FocusRegion"
2749,"1",74889964,74924893,"FocusComplement"
2750,"1",74924894,74937449,"FocusRegion"
2751,"1",74937450,75022901,"FocusComplement"
2752,"1",75022902,75032478,"FocusRegion"
2753,"1",75032479,75119287,"FocusComplement"
2754,"1",75119288,75128123,"FocusRegion"
2755,"1",75128124,75129218,"FocusComplement"
2756,"1",75129219,75131587,"FocusRegion"
2757,"1",75131588,75263196,"FocusComplement"
2758,"1",75263197,75266971,"FocusRegion"
2759,"1",75266972,75277049,"FocusComplement"
2760,"1",75277050,75290816,"FocusRegion"
2761,"1",75290817,75372250,"FocusComplement"
2762,"1",75372251,75373209,"FocusRegion"
2763,"1",75373210,75390295,"FocusComplement"
2764,"1",75390296,75394151,"FocusRegion"
2765,"1",75394152,75421630,"FocusComplement"
2766,"1",75421631,75424831,"FocusRegion"
2767,"1",75424832,75427193,"FocusComplement"
2768,"1",75427194,75436310,"FocusRegion"
2769,"1",75436311,75733383,"FocusComplement"
2770,"1",75733384,75764284,"FocusRegion"
2771,"1",75764285,75796533,"FocusComplement"
2772,"1",75796534,75797379,"FocusRegion"
2773,"1",75797380,75800801,"FocusComplement"
2774,"1",75800802,75801504,"FocusRegion"
2775,"1",75801505,75819918,"FocusComplement"
2776,"1",75819919,75824670,"FocusRegion"
2777,"1",75824671,75825814,"FocusComplement"
2778,"1",75825815,75829797,"FocusRegion"
2779,"1",75829798,75870389,"FocusComplement"
2780,"1",75870390,75872007,"FocusRegion"
2781,"1",75872008,75983730,"FocusComplement"
2782,"1",75983731,75986265,"FocusRegion"
2783,"1",75986266,76060259,"FocusComplement"
2784,"1",76060260,76089089,"FocusRegion"
2785,"1",76089090,76277264,"FocusComplement"
2786,"1",76277265,76282221,"FocusRegion"
2787,"1",76282222,76380952,"FocusComplement"
2788,"1",76380953,76387332,"FocusRegion"
2789,"1",76387333,76610670,"FocusComplement"
2790,"1",76610671,76613620,"FocusRegion"
2791,"1",76613621,76667358,"FocusComplement"
2792,"1",76667359,76668076,"FocusRegion"
2793,"1",76668077,76771997,"FocusComplement"
2794,"1",76771998,76773219,"FocusRegion"
2795,"1",76773220,76880541,"FocusComplement"
2796,"1",76880542,76881966,"FocusRegion"
2797,"1",76881967,76954626,"FocusComplement"
2798,"1",76954627,76956070,"FocusRegion"
2799,"1",76956071,77024985,"FocusComplement"
2800,"1",77024986,77027483,"FocusRegion"
2801,"1",77027484,77051849,"FocusComplement"
2802,"1",77051850,77053007,"FocusRegion"
2803,"1",77053008,77149825,"FocusComplement"
2804,"1",77149826,77150362,"FocusRegion"
2805,"1",77150363,77163844,"FocusComplement"
2806,"1",77163845,77165257,"FocusRegion"
2807,"1",77165258,77171082,"FocusComplement"
2808,"1",77171083,77171701,"FocusRegion"
2809,"1",77171702,77319221,"FocusComplement"
2810,"1",77319222,77325585,"FocusRegion"
2811,"1",77325586,77452035,"FocusComplement"
2812,"1",77452036,77453330,"FocusRegion"
2813,"1",77453331,77561486,"FocusComplement"
2814,"1",77561487,77563420,"FocusRegion"
2815,"1",77563421,77570149,"FocusComplement"
2816,"1",77570150,77573353,"FocusRegion"
2817,"1",77573354,77591685,"FocusComplement"
2818,"1",77591686,77617770,"FocusRegion"
2819,"1",77617771,77751706,"FocusComplement"
2820,"1",77751707,77752620,"FocusRegion"
2821,"1",77752621,77867199,"FocusComplement"
2822,"1",77867200,77870551,"FocusRegion"
2823,"1",77870552,77965233,"FocusComplement"
2824,"1",77965234,77976552,"FocusRegion"
2825,"1",77976553,77982460,"FocusComplement"
2826,"1",77982461,77985837,"FocusRegion"
2827,"1",77985838,78216825,"FocusComplement"
2828,"1",78216826,78219158,"FocusRegion"
2829,"1",78219159,78307509,"FocusComplement"
2830,"1",78307510,78330736,"FocusRegion"
2831,"1",78330737,78544559,"FocusComplement"
2832,"1",78544560,78549484,"FocusRegion"
2833,"1",78549485,78603144,"FocusComplement"
2834,"1",78603145,78603387,"FocusRegion"
2835,"1",78603388,78718805,"FocusComplement"
2836,"1",78718806,78721052,"FocusRegion"
2837,"1",78721053,78876884,"FocusComplement"
2838,"1",78876885,78877994,"FocusRegion"
2839,"1",78877995,79042402,"FocusComplement"
2840,"1",79042403,79043851,"FocusRegion"
2841,"1",79043852,79115932,"FocusComplement"
2842,"1",79115933,79118199,"FocusRegion"
2843,"1",79118200,79160470,"FocusComplement"
2844,"1",79160471,79162703,"FocusRegion"
2845,"1",79162704,79387478,"FocusComplement"
2846,"1",79387479,79389519,"FocusRegion"
2847,"1",79389520,79442747,"FocusComplement"
2848,"1",79442748,79467457,"FocusRegion"
2849,"1",79467458,79763510,"FocusComplement"
2850,"1",79763511,79768596,"FocusRegion"
2851,"1",79768597,79809210,"FocusComplement"
2852,"1",79809211,79810270,"FocusRegion"
2853,"1",79810271,79873518,"FocusComplement"
2854,"1",79873519,79874177,"FocusRegion"
2855,"1",79874178,79880479,"FocusComplement"
2856,"1",79880480,79881723,"FocusRegion"
2857,"1",79881724,79969075,"FocusComplement"
2858,"1",79969076,79974882,"FocusRegion"
2859,"1",79974883,80058686,"FocusComplement"
2860,"1",80058687,80060378,"FocusRegion"
2861,"1",80060379,80065857,"FocusComplement"
2862,"1",80065858,80068456,"FocusRegion"
2863,"1",80068457,80153390,"FocusComplement"
2864,"1",80153391,80155385,"FocusRegion"
2865,"1",80155386,80179039,"FocusComplement"
2866,"1",80179040,80184511,"FocusRegion"
2867,"1",80184512,80515471,"FocusComplement"
2868,"1",80515472,80529691,"FocusRegion"
2869,"1",80529692,80530107,"FocusComplement"
2870,"1",80530108,80545516,"FocusRegion"
2871,"1",80545517,80547081,"FocusComplement"
2872,"1",80547082,80552360,"FocusRegion"
2873,"1",80552361,80565813,"FocusComplement"
2874,"1",80565814,80570384,"FocusRegion"
2875,"1",80570385,80663424,"FocusComplement"
2876,"1",80663425,80667556,"FocusRegion"
2877,"1",80667557,80821276,"FocusComplement"
2878,"1",80821277,80826062,"FocusRegion"
2879,"1",80826063,80880987,"FocusComplement"
2880,"1",80880988,80912890,"FocusRegion"
2881,"1",80912891,81002329,"FocusComplement"
2882,"1",81002330,81004685,"FocusRegion"
2883,"1",81004686,81004686,"FocusComplement"
2884,"1",81004687,81009355,"FocusRegion"
2885,"1",81009356,81011832,"FocusComplement"
2886,"1",81011833,81016090,"FocusRegion"
2887,"1",81016091,81102849,"FocusComplement"
2888,"1",81102850,81105231,"FocusRegion"
2889,"1",81105232,81218677,"FocusComplement"
2890,"1",81218678,81219828,"FocusRegion"
2891,"1",81219829,81283321,"FocusComplement"
2892,"1",81283322,81288915,"FocusRegion"
2893,"1",81288916,81290275,"FocusComplement"
2894,"1",81290276,81292848,"FocusRegion"
2895,"1",81292849,81423584,"FocusComplement"
2896,"1",81423585,81427280,"FocusRegion"
2897,"1",81427281,81462417,"FocusComplement"
2898,"1",81462418,81467469,"FocusRegion"
2899,"1",81467470,81467867,"FocusComplement"
2900,"1",81467868,81468894,"FocusRegion"
2901,"1",81468895,81569987,"FocusComplement"
2902,"1",81569988,81572460,"FocusRegion"
2903,"1",81572461,81663112,"FocusComplement"
2904,"1",81663113,81664240,"FocusRegion"
2905,"1",81664241,81712894,"FocusComplement"
2906,"1",81712895,81716538,"FocusRegion"
2907,"1",81716539,81744595,"FocusComplement"
2908,"1",81744596,81745066,"FocusRegion"
2909,"1",81745067,81756191,"FocusComplement"
2910,"1",81756192,81758526,"FocusRegion"
2911,"1",81758527,81758747,"FocusComplement"
2912,"1",81758748,81764983,"FocusRegion"
2913,"1",81764984,81899849,"FocusComplement"
2914,"1",81899850,81902879,"FocusRegion"
2915,"1",81902880,82004638,"FocusComplement"
2916,"1",82004639,82008963,"FocusRegion"
2917,"1",82008964,82102524,"FocusComplement"
2918,"1",82102525,82103644,"FocusRegion"
2919,"1",82103645,82236191,"FocusComplement"
2920,"1",82236192,82237296,"FocusRegion"
2921,"1",82237297,82297343,"FocusComplement"
2922,"1",82297344,82298095,"FocusRegion"
2923,"1",82298096,82310501,"FocusComplement"
2924,"1",82310502,82311680,"FocusRegion"
2925,"1",82311681,82344576,"FocusComplement"
2926,"1",82344577,82345495,"FocusRegion"
2927,"1",82345496,82369328,"FocusComplement"
2928,"1",82369329,82370821,"FocusRegion"
2929,"1",82370822,82375977,"FocusComplement"
2930,"1",82375978,82377069,"FocusRegion"
2931,"1",82377070,82404648,"FocusComplement"
2932,"1",82404649,82405736,"FocusRegion"
2933,"1",82405737,82441804,"FocusComplement"
2934,"1",82441805,82443019,"FocusRegion"
2935,"1",82443020,82588376,"FocusComplement"
2936,"1",82588377,82589588,"FocusRegion"
2937,"1",82589589,82722561,"FocusComplement"
2938,"1",82722562,82725061,"FocusRegion"
2939,"1",82725062,82824870,"FocusComplement"
2940,"1",82824871,82834271,"FocusRegion"
2941,"1",82834272,82836591,"FocusComplement"
2942,"1",82836592,82840184,"FocusRegion"
2943,"1",82840185,82969330,"FocusComplement"
2944,"1",82969331,82970616,"FocusRegion"
2945,"1",82970617,83001013,"FocusComplement"
2946,"1",83001014,83002302,"FocusRegion"
2947,"1",83002303,83203424,"FocusComplement"
2948,"1",83203425,83214752,"FocusRegion"
2949,"1",83214753,83214900,"FocusComplement"
2950,"1",83214901,83218010,"FocusRegion"
2951,"1",83218011,83335459,"FocusComplement"
2952,"1",83335460,83336819,"FocusRegion"
2953,"1",83336820,83402508,"FocusComplement"
2954,"1",83402509,83405223,"FocusRegion"
2955,"1",83405224,83406316,"FocusComplement"
2956,"1",83406317,83410411,"FocusRegion"
2957,"1",83410412,83510509,"FocusComplement"
2958,"1",83510510,83511747,"FocusRegion"
2959,"1",83511748,83532966,"FocusComplement"
2960,"1",83532967,83537627,"FocusRegion"
2961,"1",83537628,83631050,"FocusComplement"
2962,"1",83631051,83633303,"FocusRegion"
2963,"1",83633304,83633765,"FocusComplement"
2964,"1",83633766,83635661,"FocusRegion"
2965,"1",83635662,83759465,"FocusComplement"
2966,"1",83759466,83765020,"FocusRegion"
2967,"1",83765021,83842596,"FocusComplement"
2968,"1",83842597,83844258,"FocusRegion"
2969,"1",83844259,84026997,"FocusComplement"
2970,"1",84026998,84029030,"FocusRegion"
2971,"1",84029031,84044036,"FocusComplement"
2972,"1",84044037,84046930,"FocusRegion"
2973,"1",84046931,84275748,"FocusComplement"
2974,"1",84275749,84277491,"FocusRegion"
2975,"1",84277492,84350389,"FocusComplement"
2976,"1",84350390,84352242,"FocusRegion"
2977,"1",84352243,84498119,"FocusComplement"
2978,"1",84498120,84499710,"FocusRegion"
2979,"1",84499711,84643191,"FocusComplement"
2980,"1",84643192,84650020,"FocusRegion"
2981,"1",84650021,84652878,"FocusComplement"
2982,"1",84652879,84653979,"FocusRegion"
2983,"1",84653980,84683777,"FocusComplement"
2984,"1",84683778,84687433,"FocusRegion"
2985,"1",84687434,84730105,"FocusComplement"
2986,"1",84730106,84738750,"FocusRegion"
2987,"1",84738751,84958960,"FocusComplement"
2988,"1",84958961,84960821,"FocusRegion"
2989,"1",84960822,85179176,"FocusComplement"
2990,"1",85179177,85184980,"FocusRegion"
2991,"1",85184981,85240150,"FocusComplement"
2992,"1",85240151,85243577,"FocusRegion"
2993,"1",85243578,85307810,"FocusComplement"
2994,"1",85307811,85312797,"FocusRegion"
2995,"1",85312798,85314352,"FocusComplement"
2996,"1",85314353,85315626,"FocusRegion"
2997,"1",85315627,85328116,"FocusComplement"
2998,"1",85328117,85331966,"FocusRegion"
2999,"1",85331967,85375245,"FocusComplement"
3000,"1",85375246,85377704,"FocusRegion"
3001,"1",85377705,85439060,"FocusComplement"
3002,"1",85439061,85445102,"FocusRegion"
3003,"1",85445103,85530449,"FocusComplement"
3004,"1",85530450,85533748,"FocusRegion"
3005,"1",85533749,85564111,"FocusComplement"
3006,"1",85564112,85567898,"FocusRegion"
3007,"1",85567899,85633763,"FocusComplement"
3008,"1",85633764,85633991,"FocusRegion"
3009,"1",85633992,85638300,"FocusComplement"
3010,"1",85638301,85641120,"FocusRegion"
3011,"1",85641121,85658515,"FocusComplement"
3012,"1",85658516,85659741,"FocusRegion"
3013,"1",85659742,85708098,"FocusComplement"
3014,"1",85708099,85708437,"FocusRegion"
3015,"1",85708438,85814622,"FocusComplement"
3016,"1",85814623,85819383,"FocusRegion"
3017,"1",85819384,85912332,"FocusComplement"
3018,"1",85912333,85915104,"FocusRegion"
3019,"1",85915105,85948517,"FocusComplement"
3020,"1",85948518,85954892,"FocusRegion"
3021,"1",85954893,86637095,"FocusComplement"
3022,"1",86637096,86645509,"FocusRegion"
3023,"1",86645510,86656287,"FocusComplement"
3024,"1",86656288,86657175,"FocusRegion"
3025,"1",86657176,86657317,"FocusComplement"
3026,"1",86657318,86675618,"FocusRegion"
3027,"1",86675619,86774681,"FocusComplement"
3028,"1",86774682,86779319,"FocusRegion"
3029,"1",86779320,86933459,"FocusComplement"
3030,"1",86933460,86935960,"FocusRegion"
3031,"1",86935961,87022589,"FocusComplement"
3032,"1",87022590,87029415,"FocusRegion"
3033,"1",87029416,87202956,"FocusComplement"
3034,"1",87202957,87211353,"FocusRegion"
3035,"1",87211354,87212654,"FocusComplement"
3036,"1",87212655,87220665,"FocusRegion"
3037,"1",87220666,87384845,"FocusComplement"
3038,"1",87384846,87386772,"FocusRegion"
3039,"1",87386773,87460425,"FocusComplement"
3040,"1",87460426,87462004,"FocusRegion"
3041,"1",87462005,87510114,"FocusComplement"
3042,"1",87510115,87511123,"FocusRegion"
3043,"1",87511124,87628374,"FocusComplement"
3044,"1",87628375,87650737,"FocusRegion"
3045,"1",87650738,87652067,"FocusComplement"
3046,"1",87652068,87656338,"FocusRegion"
3047,"1",87656339,87989544,"FocusComplement"
3048,"1",87989545,87990569,"FocusRegion"
3049,"1",87990570,88192938,"FocusComplement"
3050,"1",88192939,88193881,"FocusRegion"
3051,"1",88193882,88203028,"FocusComplement"
3052,"1",88203029,88204444,"FocusRegion"
3053,"1",88204445,88345645,"FocusComplement"
3054,"1",88345646,88351259,"FocusRegion"
3055,"1",88351260,88447787,"FocusComplement"
3056,"1",88447788,88458934,"FocusRegion"
