pheno	geno	intercept	gsEffect	r2	pval
gammaT_transformed_BLUE.Diepenbrock_2017_nam	dtabp	-3.79623690808594	3.77779038347505e-07	0.00151866607167887	0.0093812719755811
TotalT_transformed_BLUE.Diepenbrock_2017_nam	dtabp	-5.07646270707172	4.47456670887421e-07	0.00197986294572103	0.00300854659486553
alphaT3_transformed_BLUE.Diepenbrock_2017_nam	dtabp	5.40782079365034	-6.22608705327617e-08	0.000633881025622546	0.0935342147155781
deltaT3_transformed_BLUE.Diepenbrock_2017_nam	dtabp	-0.00315043916898938	2.97920273959698e-08	0.00126028448878764	0.0191657810232374
gammaT3_transformed_BLUE.Diepenbrock_2017_nam	dtabp	8.73468128947692	-1.46979509810845e-07	0.000823712763833353	0.0562312198726863
TotalT3_transformed_BLUE.Diepenbrock_2017_nam	dtabp	13.84040808546	-2.75640676443231e-07	0.00146928114470105	0.0108069260677818
TotalT_plus_T3_transformed_BLUE.Diepenbrock_2017_nam	dtabp	1.89121758950943	6.9708655409238e-08	0.000820578164298917	0.0565064970544874
plastochromanol8_transformed_BLUE.Diepenbrock_2017_nam	dtabp	-0.0497212179387464	3.92549382489789e-08	0.00225279809793887	0.00155665093177225
alphaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	dtabp	-0.037569845101571	1.52135648931881e-08	0.000327976300716794	0.227783367278099
alphaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	dtabp	0.121260042226761	2.50732684088846e-08	0.000504950572581487	0.135294514058874
gammaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	dtabp	0.810832654450531	-2.96300926855084e-09	6.51807757633213e-05	0.590827662418778
gammaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	dtabp	0.70097870531013	-5.25046240739795e-09	0.000294582649389163	0.253991235731857
deltaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	dtabp	0.205283334214103	-3.49750117858386e-09	0.000535858367068819	0.125879562549047
deltaT_div_alphaT_transformed_BLUE.Diepenbrock_2017_nam	dtabp	0.900709306566604	-1.79390707507364e-08	0.00121089613358694	0.0213517434985415
deltaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	dtabp	0.149366411565564	1.36871487943404e-10	1.51376697741628e-07	0.979465453880677
deltaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	dtabp	-0.13438700349527	8.52965645507901e-09	0.00267373316718809	0.000655920710329872
deltaT3_div_alphaT3_transformed_BLUE.Diepenbrock_2017_nam	dtabp	-0.173148444741074	1.44504795473894e-08	0.00207646430261458	0.00265802522577743
deltaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	dtabp	-0.395425547445783	2.1083019472684e-08	0.00261288563640101	0.000749900910985412
TotalT_div_totalT3_transformed_BLUE.Diepenbrock_2017_nam	dtabp	-2.40807451040485	1.30709245481026e-07	0.00329103850223527	0.000135849629891059
leaf_length_BLUP.Tian_2011_nam	dtabp	318.423083775072	1.61383886090169e-05	0.00157295395175831	0.00811681588221288
leaf_width_BLUP.Tian_2011_nam	dtabp	-9.00960603525926	3.63630644019835e-06	0.00340291783951938	9.80481932956674e-05
upper_leaf_angle_BLUP.Tian_2011_nam	dtabp	230.355546302531	-5.93677779536844e-06	0.015131174208345	1.80012611865363e-16
leaf_angle_boxcox_transformed_BLUP.Tian_2011_nam	dtabp	108695615.245675	-3.53074150915378	0.0144884148418958	7.84543551010366e-16
flecking_ls_mean.Olukolu_2016_nam	dtabp	15.8436071802635	-5.38052439256455e-07	0.0112320108546295	8.84875000784716e-13
flecking_poisson_transformation_BLUP.Olukolu_2016_nam	dtabp	-0.563216176596085	2.06143468120905e-08	5.81616236591805e-05	0.60799716908988
last_leaf_with_epicuticular_wax.Foerster_2015_nam	dtabp	-1.38857081643483	3.29783961958515e-07	0.00201520190398262	0.0055567884685981
DTA_BLUP.Buckler_2009_nam	dtcbp	99.5040537394817	-3.51957884768052e-07	0.00248025809803337	0.000803390077336474
DTS_BLUP.Buckler_2009_nam	dtcbp	98.4956227703824	-3.07731645151431e-07	0.00156888543842042	0.00769796756726185
ASI_BLUP.Buckler_2009_nam	dtcbp	-0.435831848175362	3.43820659582994e-08	0.000334669139067774	0.218510079865112
ALL_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	dtcbp	3.53423024143194	2.71111484476502e-08	0.000441479196523547	0.229892384276819
ALL_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	dtcbp	5.13684228145216	2.0771603093995e-09	1.27353303685829e-05	0.83843252424962
MO_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	dtcbp	4.40270356563273	2.46813445520078e-10	1.34217344814005e-08	0.993984210736767
MO_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	dtcbp	5.37020794076182	-4.00611874068739e-09	1.19480212464211e-05	0.822011870316178
NY_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	dtcbp	9.74891581130689	-5.85412548880314e-08	0.00101693988106785	0.0365010801807742
NY_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	dtcbp	7.94073568270248	-2.98464602675993e-08	0.00084935011632495	0.0559856922299723
WI_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	dtcbp	1.7907324827484	6.78409641215183e-08	0.000660814963630138	0.141529631897033
WI_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	dtcbp	5.99881436479563	9.40071160053034e-09	0.00028266526469251	0.336347221508035
ALL_DTA_BLUE.Peiffer_2013_nam	dtcbp	107.350719476078	-4.92547009780598e-07	0.00708774091594362	1.44462805337037e-06
ALL_DTA_BLUP.Peiffer_2013_nam	dtcbp	107.924944616071	-5.01129896113696e-07	0.00771176454672833	4.97720997769685e-07
ALL_ear_height_BLUE.Peiffer_2013_nam	dtcbp	145.771805682076	-9.41916107811622e-07	0.00107036121786687	0.0615148058670917
ALL_ear_height_BLUP.Peiffer_2013_nam	dtcbp	145.812602215149	-9.42962441141413e-07	0.00113068859034846	0.0546340037999216
DTS_BLUP.Hung_2012_1_nam	dtcbp	97.716547956269	-2.95444857082331e-07	0.00144621066057253	0.0105337453976475
DTA_BLUP.Hung_2012_1_nam	dtcbp	98.3058525903002	-3.32917951002477e-07	0.0022347795590903	0.00147177087740764
asi_BLUP.Hung_2012_1_nam	dtcbp	0.315596597538037	2.23348442269351e-08	0.000151482394910831	0.407929146259848
plantheight_BLUP.Hung_2012_1_nam	dtcbp	108.836905680211	7.96041078398888e-07	0.000681079838198642	0.0792668428552653
earheight_BLUP.Hung_2012_1_nam	dtcbp	130.895536589273	-7.94614864262841e-07	0.00103282055903586	0.030671093714785
leaflength_BLUP.Hung_2012_1_nam	dtcbp	938.443289814272	-2.78211721452595e-06	0.000535403340931749	0.119764083469443
leafwidth_BLUP.Hung_2012_1_nam	dtcbp	147.744264212637	-8.9592469684286e-07	0.00238872798185033	0.00101020333091588
tassprimbranchno_BLUP.Hung_2012_1_nam	dtcbp	34.6721041685763	-3.95799848592697e-07	0.00439174633815452	8.2122302198016e-06
tasslength_BLUP.Hung_2012_1_nam	dtcbp	168.21771635122	2.48792138411802e-06	0.00126256661160231	0.0168707001659176
upperleafangle_BLUP.Hung_2012_1_nam	dtcbp	167.131890910634	-1.56951588320262e-06	0.0122375624584357	8.88408045245668e-14
cobdiam_BLUP.Hung_2012_1_nam	dtcbp	-6.77812176123376	5.23226355687122e-07	0.0174732290034194	4.67190098361245e-19
coblength_BLUP.Hung_2012_1_nam	dtcbp	162.863910352628	-5.47555362712787e-07	0.000531319387498739	0.121267541416649
earrowno_BLUP.Hung_2012_1_nam	dtcbp	21.2643969092135	-1.0522197925809e-07	0.00144317189537997	0.0106673673929796
kernelnoperrow_BLUP.Hung_2012_1_nam	dtcbp	23.0609190007183	-7.33271132660207e-09	2.47747390347919e-06	0.915812236347548
earmass_BLUP.Hung_2012_1_nam	dtcbp	72.9967993151381	-3.94894385279847e-08	2.96752969766712e-06	0.907874868324786
cobmass_BLUP.Hung_2012_1_nam	dtcbp	-3.67334048358557	3.11381570736491e-07	0.00217583547618133	0.00170753221163222
totalkernelweight_BLUP.Hung_2012_1_nam	dtcbp	72.2179246492107	-2.81215079617984e-07	0.000228242309515063	0.31014434415059
weight20kernels_BLUP.Hung_2012_1_nam	dtcbp	1.05535372461764	5.14364389274086e-08	0.00236657276102496	0.00108301848424901
totalkernelno_BLUP.Hung_2012_1_nam	dtcbp	433.920179757994	-2.74701738777635e-06	0.000930030504985502	0.0408338297978618
nodenumberbelowear_BLUP.Hung_2012_1_nam	dtcbp	15.1693473799175	-9.95519853078202e-08	0.00350073481374705	7.31881026818233e-05
nodenumberaboveear_BLUP.Hung_2012_1_nam	dtcbp	3.85184925477781	2.86926853627816e-08	0.000919103034796711	0.0427742218902301
numbraceroots_BLUP.Hung_2012_1_nam	dtcbp	3.2415825225693	-2.30549475201992e-08	0.00184100033399251	0.00404073601420676
DTA_BLUP.Wallace_2014_nam	dtcbp	98.9458352530104	-3.43021118085797e-07	0.00229995411447895	0.00136341010774526
chlorophylla_BLUP.Wallace_2014_nam	dtcbp	57.2616685848091	-1.04181064785183e-07	2.6563638878941e-05	0.740036615038534
chlorophyllb_BLUP.Wallace_2014_nam	dtcbp	21.852089283764	9.6048746189248e-08	0.000894199778702459	0.0541629824376117
malate_BLUP.Wallace_2014_nam	dtcbp	-0.23025494670938	7.36791697779995e-09	0.00291796800107805	0.000501199388283472
fumarate_BLUP.Wallace_2014_nam	dtcbp	-0.296422873441195	4.27733041051125e-09	0.00414484815599132	3.33962016162156e-05
fumarate2_BLUP.Wallace_2014_nam	dtcbp	-0.203826119398188	4.20496092099113e-09	0.00395152912176131	5.10273300924689e-05
glutamate_BLUP.Wallace_2014_nam	dtcbp	0.0133595992305214	8.53918182773763e-10	8.51451162278514e-05	0.552476668187935
aminoacids_BLUP.Wallace_2014_nam	dtcbp	4.22918370327566	-3.74900886663232e-08	0.00113078108270956	0.030353235278857
protein_BLUP.Wallace_2014_nam	dtcbp	1.16177426264244	-1.21512463660674e-09	8.10613004161386e-05	0.562163434644045
nitrate_BLUP.Wallace_2014_nam	dtcbp	-0.0988517994340595	2.28658303131731e-09	0.0172627565060528	1.97410134236911e-17
starch_BLUP.Wallace_2014_nam	dtcbp	-1.14705399458624	3.18188175764591e-08	0.00394112242823261	5.22064873690984e-05
sucrose_BLUP.Wallace_2014_nam	dtcbp	-1.07069915213634	5.64307144842292e-08	0.003541029901277	0.000125923196389403
glucose_BLUP.Wallace_2014_nam	dtcbp	0.14436880367573	1.16667377866749e-08	0.000397072079002875	0.199505312117779
fructose_BLUP.Wallace_2014_nam	dtcbp	-0.150204561094136	1.42345658957227e-08	0.00191869335927038	0.00478313095994826
principal_component_metabolies1.Wallace_2014_nam	dtcbp	-1.57411889783091	2.46969786761927e-08	5.29178567419816e-05	0.639757647295361
principal_component_metabolies2.Wallace_2014_nam	dtcbp	-9.92140253750277	1.56473558614835e-07	0.00273601178711842	0.000758045625755986
GDD_DTS_BLUP.Peiffer_2014_nam	dtcbp	1194.75575937733	-4.34047164519978e-06	0.00159622375037632	0.00764645364316409
GDD_DTA_BLUP.Peiffer_2014_nam	dtcbp	1239.69529448253	-5.41139013464102e-06	0.00275601521187362	0.000455182228364383
GDD_ASI_BLUP.Peiffer_2014_nam	dtcbp	-8.65776080132344	5.00381001630159e-07	0.000410118823063001	0.176501383512467
DTS_BLUP.Peiffer_2014_nam	dtcbp	97.5136334389195	-2.78564449652517e-07	0.00134866202418913	0.0142224456731162
DTA_BLUP.Peiffer_2014_nam	dtcbp	100.433945319384	-3.68597118197885e-07	0.0027800944458546	0.000429703404202099
ASI_BLUP.Peiffer_2014_nam	dtcbp	-1.19412461700154	4.57923622615106e-08	0.000586662706407928	0.10595974038254
plant_height_BLUP.Peiffer_2014_nam	dtcbp	107.42407165952	9.77316276698779e-07	0.000819195146494993	0.0560765919192603
ear_height_BLUP.Peiffer_2014_nam	dtcbp	136.208853467495	-7.68964598475055e-07	0.000700450264499824	0.0773107649414994
plant_height_minus_ear_height_BLUP.Peiffer_2014_nam	dtcbp	-15.1018798026686	1.53253710755234e-06	0.00806449208054481	1.91253785846632e-09
ear_height_div_plant_height_BLUP.Peiffer_2014_nam	dtcbp	1.05298944657852	-8.49269214509588e-09	0.00685359497063947	3.12621046564285e-08
plant_height_div_DTA_BLUP.Peiffer_2014_nam	dtcbp	0.538032127167084	2.67503631872962e-08	0.0044319103794593	8.6824353970344e-06
GDD_DTA_long_BLUP.Hung_2012_nam	dtcbp	1256.40082512838	-5.35604394612758e-06	0.00261912546807496	0.000574978099625173
GDD_DTA_short_BLUP.Hung_2012_nam	dtcbp	1130.03181300096	-3.58655324762234e-06	0.00271925519548073	0.000462740840910043
GDD_DTA_photo_resp_BLUP.Hung_2012_nam	dtcbp	88.7715796507378	-1.17339983640042e-06	0.000281436230170554	0.26026535056425
GDD_DTS_long_BLUP.Hung_2012_nam	dtcbp	1226.2208272291	-4.5447539624183e-06	0.00171653384550088	0.00532311850272142
GDD_DTS_short_BLUP.Hung_2012_nam	dtcbp	1133.54356165984	-3.29636441192787e-06	0.00181845302251184	0.0041294895957537
GDD_DTS_photo_resp_BLUP.Hung_2012_nam	dtcbp	91.3061820168643	-1.22670042392967e-06	0.000303897294560914	0.241181885696848
GDD_DTA_NC06_BLUP.Hung_2012_nam	dtcbp	1167.4250257488	-4.16839294559067e-06	0.00154669369298972	0.00839992897564729
GDD_DTS_NC06_BLUP.Hung_2012_nam	dtcbp	1104.77948738269	-2.77179553022482e-06	0.000598318126406767	0.101515811596377
GDD_DTA_MO06_BLUP.Hung_2012_nam	dtcbp	565.281661787279	5.97732313786013e-06	0.00435841194214275	0.000612093906661694
GDD_DTS_MO06_BLUP.Hung_2012_nam	dtcbp	575.4698765331	6.24231079246983e-06	0.00425454688055248	0.000703564558846079
GDD_DTA_NY06_BLUP.Hung_2012_nam	dtcbp	1122.05897870651	-3.39078310446821e-06	0.00209136910408114	0.00365753819693299
GDD_DTS_NY06_BLUP.Hung_2012_nam	dtcbp	1141.37174610074	-3.45954112408628e-06	0.00317426651382506	0.000458593101879625
GDD_DTA_IL06_BLUP.Hung_2012_nam	dtcbp	1269.0099677987	-5.09562908635312e-06	0.00213288034167968	0.00240696033184932
GDD_DTS_IL06_BLUP.Hung_2012_nam	dtcbp	1469.9718476313	-7.8830358706226e-06	0.0049718291723723	5.22812638255414e-06
GDD_DTA_FL06_BLUP.Hung_2012_nam	dtcbp	954.222844639473	-9.08037793324678e-07	0.000296484714116263	0.260401302120568
GDD_DTS_FL06_BLUP.Hung_2012_nam	dtcbp	889.066276651192	4.51690015603727e-07	5.35556604736696e-05	0.630413423648372
GDD_DTA_PR06_BLUP.Hung_2012_nam	dtcbp	1279.02224717352	-4.77450930627924e-06	0.00294328342131055	0.000791356893587627
GDD_DTS_PR06_BLUP.Hung_2012_nam	dtcbp	1437.58305219401	-7.09995833615424e-06	0.00613937018277012	1.86586675885337e-07
GDD_DTA_NC07_BLUP.Hung_2012_nam	dtcbp	1109.3401980604	-3.17425577295073e-06	0.00108429429256448	0.027044961011522
GDD_DTS_NC07_BLUP.Hung_2012_nam	dtcbp	990.402070814837	-9.909465085123e-07	9.20257164890102e-05	0.519576955653518
GDD_DTA_MO07_BLUP.Hung_2012_nam	dtcbp	1796.96235223647	-1.45049929126651e-05	0.0188550617011976	1.58415250436588e-11
GDD_DTS_MO07_BLUP.Hung_2012_nam	dtcbp	1940.70336002469	-1.6405667332561e-05	0.0195274096563808	6.60227593229026e-12
GDD_DTA_NY07_BLUP.Hung_2012_nam	dtcbp	1093.63574711565	-4.16848345693602e-06	0.00478562510041926	3.79848086165752e-06
GDD_DTS_NY07_BLUP.Hung_2012_nam	dtcbp	1055.73631088359	-3.0398377434778e-06	0.00255219015015561	0.000757583176946681
GDD_DTA_IL07_BLUP.Hung_2012_nam	dtcbp	1043.05777541872	-1.9713735223824e-06	0.000747794160123846	0.0676545684824058
GDD_DTS_IL07_BLUP.Hung_2012_nam	dtcbp	986.971679280153	-7.74522476362643e-07	9.93407591707244e-05	0.505710313972761
GDD_DTA_FL07_BLUP.Hung_2012_nam	dtcbp	902.77352357663	1.8367005878514e-07	8.14647972699888e-06	0.873745411888211
GDD_DTS_FL07_BLUP.Hung_2012_nam	dtcbp	700.160379885501	3.65118142863416e-06	0.0024487623764349	0.00614910421727135
sqrt_diseased_leaf_area1_BLUP.Poland_2011_nam	dtcbp	3.96613117168278	-1.11062758149213e-08	3.42612449653797e-05	0.707861728916833
sqrt_diseased_leaf_area2_BLUP.Poland_2011_nam	dtcbp	5.78973316985064	-2.79608968883348e-08	0.000143239818701302	0.443538669306818
sqrt_diseased_leaf_area3_BLUP.Poland_2011_nam	dtcbp	8.04179083300099	-4.44728782562832e-08	0.000349583475029694	0.231272467869659
diseased_leaf_area1_BLUP.Poland_2011_nam	dtcbp	17.4407190769054	-9.21290992530105e-08	4.9053718436614e-05	0.653873362196123
diseased_leaf_area2_BLUP.Poland_2011_nam	dtcbp	34.9823768739524	-2.74280473843175e-07	0.000196016065887653	0.370063694937782
diseased_leaf_area3_BLUP.Poland_2011_nam	dtcbp	58.004869106041	-4.61048793896907e-07	0.000336884926323821	0.239938456252194
northern_leaf_blight_index_BLUP.Poland_2011_nam	dtcbp	5.93255172471971	-2.78466836510837e-08	0.000161151073573963	0.416372576377311
tassel_length_BLUP.Brown_2011_nam	dtcbp	182.892573063688	2.25634998856916e-06	0.000988302156493895	0.035863567970747
spike_length_BLUP.Brown_2011_nam	dtcbp	33.6486977653625	3.12467076617839e-06	0.00260802343727569	0.000648963803691348
branch_zone_BLUP.Brown_2011_nam	dtcbp	149.243875298327	-8.68320777609255e-07	0.000477048657554859	0.144908701250944
branch_number_transformed_BLUP.Brown_2011_nam	dtcbp	45.0273599856919	-3.99970904877792e-07	0.00516259061162274	1.57747984715802e-06
cob_length_BLUP.Brown_2011_nam	dtcbp	198.103583544158	-1.09073020215062e-06	0.00175187159430606	0.0051992351041671
cob_diameter_BLUP.Brown_2011_nam	dtcbp	5.21873805717099	3.29177403048026e-07	0.00622414358398226	1.34120019225984e-07
ear_row_number_transformed_BLUP.Brown_2011_nam	dtcbp	31.1390894414593	-1.03532951026639e-07	0.00126384067074267	0.0176347517925298
southern_leaf_blight_BLUP.Bian_2014_Kump_2011_nam	dtcbp	2.79786258491459	5.48581007522542e-08	0.000897445608824419	0.0440606729820694
starch_kernel_BLUP.Cook_2012_nam	dtcbp	83.8173310702857	-2.54985587665965e-07	0.00513017422288373	1.4527804582558e-06
protein_kernel_BLUP.Cook_2012_nam	dtcbp	5.38149542889485	1.30387816686425e-07	0.0054081279999321	7.54599422969898e-07
oil_kernel_BLUP.Cook_2012_nam	dtcbp	-1.41785163685588	8.96657602501905e-08	0.00476094886010745	3.47413692515671e-06
lesion_severity_BLUP.Olukolu_2014_nam	dtcbp	-10.032514678028	2.43648061289646e-07	0.00564932840783055	2.57671048934592e-05
height_ratio_BLUP.Olukolu_2014_nam	dtcbp	2.05085323789035	-2.1378143865157e-08	0.00481073807058788	0.000103209473490389
stalk_width_ratio_BLUP.Olukolu_2014_nam	dtcbp	1.55847266253356	-1.63992704582134e-08	0.0052905219501921	4.6524157794827e-05
DTA_ratio_BLUP.Olukolu_2014_nam	dtcbp	1.18188078236007	-3.62680269070644e-09	0.00309730543470152	0.00182227057135842
glsblup.Benson_2015_nam	dtcbp	-88.0845182650226	2.2159120349774e-06	0.0234062422027017	9.9149257942756e-19
alphaT_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	1.5350081925827	1.29401756112273e-08	0.000351444033867658	0.211693477925648
deltaT_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	0.810604006920753	2.01762674346554e-09	0.00302936636621232	0.000267650409670119
gammaT_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	3.08975206995508	5.48209819388424e-08	0.000367871814365539	0.201173385816161
TotalT_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	4.24940902869475	4.65190441612258e-08	0.000246235671464021	0.295632898857336
alphaT3_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	2.64043257127918	1.66614167035116e-08	0.000522965072873098	0.127702098769399
deltaT3_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	-1.98600470643689	4.40797091068628e-08	0.0317438285204108	2.24202200078371e-32
gammaT3_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	10.307052552234	-8.82476008997928e-08	0.00341991077726107	9.90932472440266e-05
TotalT3_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	13.0299776344728	-1.0632522797791e-07	0.00251951503069127	0.000841892189075811
TotalT_plus_T3_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	3.93455026817419	-2.04701985467595e-09	8.13896467437855e-06	0.849391990517629
plastochromanol8_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	0.989164738190282	6.06641175741793e-10	6.19414884535166e-06	0.868306811118989
alphaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	0.298310060190545	1.28571988593095e-09	2.69115231870382e-05	0.729750595269779
alphaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	-0.836776655839502	2.59119670562559e-08	0.0062160310753077	1.53975767673332e-07
gammaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	0.724956384255344	7.16370955887491e-11	4.37718116034259e-07	0.964858586992306
gammaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	0.980378701779114	-6.6661534019272e-09	0.00547328554090111	8.50845297148918e-07
deltaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	0.108056666979498	1.93920996746807e-11	1.87773676569463e-07	0.977145927434914
deltaT_div_alphaT_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	0.32836460061357	1.25884938672421e-09	6.80315619677398e-05	0.585467745681702
deltaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	0.103633594506789	7.7897168230343e-10	5.59616672520214e-05	0.62067279203212
deltaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	-0.324564137709282	6.67811102973389e-09	0.0188772824669669	9.8251821340106e-20
deltaT3_div_alphaT3_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	-0.502407022227112	1.14250001708732e-08	0.0149435364166102	6.12283538038744e-16
deltaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	-0.829042080785394	1.59327433081088e-08	0.0171744101445037	4.19430395314174e-18
TotalT_div_totalT3_transformed_BLUE.Diepenbrock_2017_nam	dtcbp	-1.30039613168951	3.90334174409887e-08	0.00338048326865794	0.000110094396738516
leaf_length_BLUP.Tian_2011_nam	dtcbp	974.232554955971	-3.35058620577466e-06	0.000772614559998787	0.0636116992198352
leaf_width_BLUP.Tian_2011_nam	dtcbp	158.589954523385	-1.0671276816158e-06	0.00333955737964601	0.000113910034990756
upper_leaf_angle_BLUP.Tian_2011_nam	dtcbp	165.909369768858	-1.55042753532533e-06	0.0117586509251457	4.07536810694465e-13
leaf_angle_boxcox_transformed_BLUP.Tian_2011_nam	dtcbp	65061971.2656424	-0.838556542388892	0.00931187716239881	1.11501321262976e-10
